X	target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	ens_gene	ext_gene	organism_id	drug_id	dose_id	time_id	efit_id	efit_root	feature_id	ensembl_transcript_id	fdr	logfc	ave	ensembl_gene_id	ensembl_gene_type	ensembl_transcript_type	ensembl_gene_status	ensembl_transcript_status	ensembl_chromosome	ensembl_description	ensembl_gene_name	ensembl_transcript_name	gene_id	significant	direction	model_data_count	model_feature_count	model_gene_count	n_up	n_dn	n_significant	pct_significant	efit_ok
11004	ENSRNOT00000058163	0.547589097884523	0.759746217280897	-0.133193967105363	0.221481746374595	4.36147758348509	0.187866380947528	0.0149819257466237	0.181234730161938	0.0549481616505708	0.181234730161938	ENSRNOG00000030466	Cyp2j13	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000058163	ENSRNOT00000058163	0.759746217280897	-0.192158275819235	4.36147758348509	ENSRNOG00000042224	protein_coding	protein_coding	KNOWN	KNOWN	5	cytochrome P450, family 2, subfamily j, polypeptide 10 [Source:RGD Symbol;Acc:1563215]	Cyp2j10	Cyp2j10-203	313375	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
12705	ENSRNOT00000057471	0.728618495542388	0.875231031650076	0.0387416308557728	0.111658991512351	4.81746043549487	0.0176479167871906	0.00790381925141501	0.0105758304601849	0.0419671022908064	0.0419671022908064	ENSRNOG00000007327	Pars2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000057471	ENSRNOT00000057471	0.875231031650076	0.0558923587115741	4.81746043549487	ENSRNOG00000007327	protein_coding	protein_coding	KNOWN	KNOWN	5	prolyl-tRNA synthetase 2, mitochondrial (putative) [Source:RGD Symbol;Acc:1305345]	Pars2	Pars2-201	313429	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
4304	ENSRNOT00000023060	0.0581422787827247	0.206199754493381	-0.613276068787261	0.323692817600093	2.15121936776044	0.350539485916673	0.141080182242782	0.127038542225895	0.278027978420766	0.278027978420766	ENSRNOG00000017073	Car9	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000023060	ENSRNOT00000023060	0.206199754493381	-0.88477034313526	2.15121936776044	ENSRNOG00000017073	protein_coding	protein_coding	KNOWN	KNOWN	5	carbonic anhydrase 9 [Source:RGD Symbol;Acc:1306426]	Car9	Car9-201	313495	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
7989	ENSRNOT00000026591	0.284763885778697	0.543805323724013	-0.440556666024211	0.411858814053105	1.7492348950933	0.232173603419298	0.260054152553856	-0.066751056312713	0.418456578299065	0.418456578299065	ENSRNOG00000019609	B4galt2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000026591	ENSRNOT00000026591	0.543805323724013	-0.635588917303705	1.7492348950933	ENSRNOG00000019609	protein_coding	protein_coding	KNOWN	KNOWN	5	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 [Source:RGD Symbol;Acc:1305358]	B4galt2	B4galt2-201	313536	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
27	ENSRNOT00000013899	3.16483193757271e-20	1.78918498870777e-17	0.85143888867609	0.0924149012930873	5.60445553396336	0.225204100502435	0.00446985245849724	0.029692203465547	0.0270949636955495	0.029692203465547	ENSRNOG00000009963	Ctps1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000013899	ENSRNOT00000013899	1.78918498870777e-17	1.22836666231301	5.60445553396336	ENSRNOG00000009963	protein_coding	protein_coding	KNOWN	KNOWN	5	CTP synthase 1 [Source:RGD Symbol;Acc:1311060]	Ctps1	Ctps1-201	313560	TRUE	1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
8024	ENSRNOT00000016410	0.287119061140338	0.546067771936754	-0.0979801866946105	0.0920465978218397	6.68972453565643	0.0341909822327381	0.00122962020223725	0.0326606844800648	0.0206053273914253	0.0326606844800648	ENSRNOG00000012054	Zmpste24	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000016410	ENSRNOT00000016410	0.546067771936754	-0.141355529449689	6.68972453565643	ENSRNOG00000012054	protein_coding	protein_coding	KNOWN	KNOWN	5	zinc metallopeptidase STE24 [Source:RGD Symbol;Acc:1305570]	Zmpste24	Zmpste24-201	313564	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
11636	ENSRNOT00000037097	0.616790367487797	0.809100048928647	-0.121773622225895	0.243350430697019	2.73481113300785	0.102706962395581	0.0763766814474997	0.0294296882420466	0.160501047034198	0.160501047034198	ENSRNOG00000022288	Pafah2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000037097	ENSRNOT00000037097	0.809100048928647	-0.175682200896385	2.73481113300785	ENSRNOG00000022288	protein_coding	protein_coding	KNOWN	KNOWN	5	platelet-activating factor acetylhydrolase 2 [Source:RGD Symbol;Acc:631399]	Pafah2	Pafah2-201	313611	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
4964	ENSRNOT00000067228	0.0874389339164083	0.268869437409359	-0.124236511901595	0.0726926836190129	7.42138286127672	0.0173697531859715	0.000567347521844471	0.0136331849232748	0.0205695574850911	0.0205695574850911	ENSRNOG00000015079	Ddost	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000067228	ENSRNOT00000067228	0.268869437409359	-0.179235399617774	7.42138286127672	ENSRNOG00000015079	protein_coding	protein_coding	KNOWN	KNOWN	5	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit (non-catalytic) [Source:RGD Symbol;Acc:1308970]	Ddost	Ddost-201	313648	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1752	ENSRNOT00000021155	0.00226067061780953	0.0196957056565323	-0.222799471917771	0.0729614194371601	7.7380044090579	0.0260922602894053	0.000470065083372091	0.0133031838876085	0.0208234098217687	0.0208234098217687	ENSRNOG00000015736	Dhrs3	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000021155	ENSRNOT00000021155	0.0196957056565323	-0.321431693248448	7.7380044090579	ENSRNOG00000015736	protein_coding	protein_coding	KNOWN	KNOWN	5	dehydrogenase/reductase (SDR family) member 3 [Source:RGD Symbol;Acc:1305584]	Dhrs3	Dhrs3-201	313689	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
14802	ENSRNOT00000012692	0.951597409465005	0.981298666266304	0.00541165340241387	0.0891527603887056	5.54894612578608	0.0238234634463741	0.00399386560970096	0.0215229063706863	0.0277989931300028	0.0277989931300028	ENSRNOG00000009575	Ubiad1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000012692	ENSRNOT00000012692	0.981298666266304	0.00780736552667248	5.54894612578608	ENSRNOG00000009575	protein_coding	protein_coding	KNOWN	KNOWN	5	UbiA prenyltransferase domain containing 1 [Source:RGD Symbol;Acc:1309588]	Ubiad1	Ubiad1-201	313706	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
118	ENSRNOT00000013535	2.35329047304505e-12	3.04412082886098e-10	0.565506269518988	0.0806510503742914	5.98059942756946	0.101423976408412	0.00250590491457993	0.0147919724186375	0.0235124627913261	0.0235124627913261	ENSRNOG00000010109	Nol9	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000013535	ENSRNOT00000013535	3.04412082886098e-10	0.815853090626662	5.98059942756946	ENSRNOG00000010109	protein_coding	protein_coding	KNOWN	KNOWN	5	nucleolar protein 9 [Source:RGD Symbol;Acc:1566167]	Nol9	Nol9-201	313744	TRUE	1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
2476	ENSRNOT00000049672	0.00890231387379854	0.0549178257006157	0.651997311560636	0.249255131163901	2.71851947284609	0.236644010916953	0.0857435864789788	0.0463462839942431	0.162768895167156	0.162768895167156	ENSRNOG00000005705	RGD1562284	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000049672	ENSRNOT00000049672	0.0549178257006157	0.940633288061466	2.71851947284609	ENSRNOG00000005705	protein_coding	protein_coding	KNOWN	KNOWN	6	glutaminyl-peptide cyclotransferase [Source:RGD Symbol;Acc:1562284]	Qpct	Qpct-201	313837	TRUE	1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1186	ENSRNOT00000009221	0.000287480173162968	0.00369902589186179	-0.359498874312374	0.0991357858682583	7.56578756268054	0.0711546925834411	0.000532705075913331	0.0387789110829553	0.0206701732726949	0.0387789110829553	ENSRNOG00000007023	Galm	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000009221	ENSRNOT00000009221	0.00369902589186179	-0.518647243175627	7.56578756268054	ENSRNOG00000007023	protein_coding	protein_coding	KNOWN	KNOWN	6	galactose mutarotase (aldose 1-epimerase) [Source:RGD Symbol;Acc:1359459]	Galm	Galm-201	313843	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
12439	ENSRNOT00000005863	0.698241564793439	0.856351426172079	0.133203673305577	0.343578288006877	7.80798876078427	0.44543674091691	0.000475081596301363	0.471709078362645	0.0208961442753578	0.471709078362645	ENSRNOG00000004377	Lpin1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000005863	ENSRNOT00000005863	0.856351426172079	0.192172278906149	7.80798876078427	ENSRNOG00000004377	protein_coding	protein_coding	KNOWN	KNOWN	6	lipin 1 [Source:RGD Symbol;Acc:1307646]	Lpin1	Lpin1-201	313977	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
3337	ENSRNOT00000052003	0.0258327433846229	0.118163318856123	-0.369458690152134	0.165771920588756	3.66719790320876	0.0778765997095764	0.0280018202183768	0.0164374726907608	0.081919498404362	0.081919498404362	ENSRNOG00000007690	Cmpk2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000052003	ENSRNOT00000052003	0.118163318856123	-0.533016220095816	3.66719790320876	ENSRNOG00000007690	protein_coding	protein_coding	KNOWN	KNOWN	6	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial [Source:RGD Symbol;Acc:1305881]	Cmpk2	Cmpk2-201	314004	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
7593	ENSRNOT00000006473	0.255903674187061	0.514436149452298	0.0923936346489076	0.0813233773302792	5.94779506856765	0.0085811148371397	0.00270545685551007	0.00404957083467223	0.0237485099461018	0.0237485099461018	ENSRNOG00000004857	L2hgdh	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000006473	ENSRNOT00000006473	0.514436149452298	0.133295838517686	5.94779506856765	ENSRNOG00000004857	protein_coding	protein_coding	KNOWN	KNOWN	6	L-2-hydroxyglutarate dehydrogenase [Source:RGD Symbol;Acc:1306250]	L2hgdh	L2hgdh-201	314196	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
3479	ENSRNOT00000041163	0.0296537326415154	0.130104793055502	0.42442002455319	0.195163912093492	7.37545774737755	0.190234051576704	0.000686130277815625	0.15166968005673	0.020542833917356	0.15166968005673	ENSRNOG00000033206	Entpd5	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000041163	ENSRNOT00000041163	0.130104793055502	0.612308664676859	7.37545774737755	ENSRNOG00000033206	protein_coding	protein_coding	KNOWN	KNOWN	6	ectonucleoside triphosphate diphosphohydrolase 5 [Source:RGD Symbol;Acc:735219]	Entpd5	Entpd5-201	314312	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
3439	ENSRNOT00000005015	0.0286310869810587	0.126958569737349	0.271242071619813	0.123938071824656	4.49545365698656	0.0589817748641375	0.0104003091060456	0.0317738035579282	0.0510422734844088	0.0510422734844088	ENSRNOG00000003759	Galc	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000005015	ENSRNOT00000005015	0.126958569737349	0.391319591606353	4.49545365698656	ENSRNOG00000003759	protein_coding	protein_coding	KNOWN	KNOWN	6	galactosylceramidase [Source:RGD Symbol;Acc:1359384]	Galc	Galc-201	314360	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
7677	ENSRNOT00000064957	0.260945999369359	0.518865994747469	-0.0817958931628603	0.0727619182058105	7.58067223213566	0.0167930933834715	0.000495203974878154	0.0155858051821815	0.0206819829890781	0.0206819829890781	ENSRNOG00000004827	Papola	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000064957	ENSRNOT00000064957	0.518865994747469	-0.118006529431142	7.58067223213566	ENSRNOG00000004827	protein_coding	protein_coding	KNOWN	KNOWN	6	poly (A) polymerase alpha [Source:RGD Symbol;Acc:1308673]	Papola	Papola-201	314417	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
9411	ENSRNOT00000005753	0.400492533255481	0.649506458720857	0.109051926146674	0.129709158211249	4.38623990533381	0.0488400448565345	0.0130835775497711	0.0358472354832874	0.054214285345712	0.054214285345712	ENSRNOG00000004351	Slc25a29	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000005753	ENSRNOT00000005753	0.649506458720857	0.157328673051196	4.38623990533381	ENSRNOG00000004351	protein_coding	protein_coding	KNOWN	KNOWN	6	solute carrier family 25 (mitochondrial carnitine/acylcarnitine carrier), member 29 [Source:RGD Symbol;Acc:1308104]	Slc25a29	Slc25a29-201	314441	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
10929	ENSRNOT00000050350	0.541800550348997	0.756735394023066	0.0593747195488502	0.0973208519459578	5.45921722734789	0.0354627845373719	0.00885953294810932	0.0281290626786449	0.0290258599458388	0.0290258599458388	ENSRNOG00000004359	Wars	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000050350	ENSRNOT00000050350	0.756735394023066	0.0856596134472992	5.45921722734789	ENSRNOG00000004359	protein_coding	protein_coding	KNOWN	KNOWN	6	tryptophanyl-tRNA synthetase [Source:RGD Symbol;Acc:1308278]	Wars	Wars-202	314442	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
8752	ENSRNOT00000031315	0.342078640414977	0.59660516079687	0.670106730038354	0.705326390494085	1.67333052453777	1.9770233251804	0.134868270796162	1.85507299771349	0.452741215011097	1.85507299771349	ENSRNOG00000027940	Lppr3	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000031315	ENSRNOT00000031315	0.59660516079687	0.966759656292653	1.67333052453777	ENSRNOG00000027940	protein_coding	protein_coding	KNOWN	KNOWN	7	lipid phosphate phosphatase-related protein type 3 [Source:RGD Symbol;Acc:727823]	Lppr3	Lppr3-201	314614	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
14037	ENSRNOT00000073221	0.872203384143185	0.948459109483173	0.0128967066134436	0.0801733046630146	6.0216336426	0.0136143446341793	0.00247732114400485	0.0120619552379091	0.0232337139783494	0.0232337139783494	ENSRNOG00000045524	Slc39a3	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000073221	ENSRNOT00000073221	0.948459109483173	0.018606014675015	6.0216336426	ENSRNOG00000045524	protein_coding	protein_coding	KNOWN	KNOWN	7	solute carrier family 39 (zinc transporter), member 3 [Source:RGD Symbol;Acc:1310863]	Slc39a3	Slc39a3-201	314637	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
12411	ENSRNOT00000061159	0.69513335680316	0.854928334400405	0.0346842585316527	0.0885032118115807	5.55812081321389	0.0200137259476373	0.00365161370596379	0.0174479504408217	0.0276796602978983	0.0276796602978983	ENSRNOG00000020577	PIP5K1C	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000061159	ENSRNOT00000061159	0.854928334400405	0.0500388077805261	5.55812081321389	ENSRNOG00000020577	protein_coding	protein_coding	KNOWN	KNOWN	7	phosphatidylinositol-4-phosphate 5-kinase, type I, gamma [Source:RGD Symbol;Acc:1309938]	Pip5k1c	Pip5k1c-201	314641	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
2628	ENSRNOT00000066975	0.0109666475460298	0.0636966925961184	-0.380175666123337	0.149454232706953	6.71776766260081	0.121932129212976	0.00117881156424902	0.0881674591318476	0.0205675789222495	0.0881674591318476	ENSRNOG00000004448	Acss3	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000066975	ENSRNOT00000066975	0.0636966925961184	-0.548477548182796	6.71776766260081	ENSRNOG00000004448	protein_coding	protein_coding	KNOWN	KNOWN	7	acyl-CoA synthetase short-chain family member 3 [Source:RGD Symbol;Acc:1307051]	Acss3	Acss3-201	314800	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
8980	ENSRNOT00000011876	0.361719762441981	0.61484303495706	0.0980823946269211	0.107535519431756	4.92008541334144	0.0295837518908105	0.0069721598633024	0.02197610112378	0.0392833918945278	0.0392833918945278	ENSRNOG00000008978	Trmt12	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000011876	ENSRNOT00000011876	0.61484303495706	0.141502984326773	4.92008541334144	ENSRNOG00000008978	protein_coding	protein_coding	KNOWN	KNOWN	7	tRNA methyltransferase 12 homolog (S. cerevisiae) [Source:RGD Symbol;Acc:1307127]	Trmt12	Trmt12-201	314999	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
4284	ENSRNOT00000010637	0.0573340808526342	0.204235101548333	-0.16496699983686	0.0867902386198465	7.15319175142517	0.0353785995495555	0.000802950952412079	0.0293272311263475	0.0204470554719059	0.0293272311263475	ENSRNOG00000007939	Naprt1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000010637	ENSRNOT00000010637	0.204235101548333	-0.237997072574968	7.15319175142517	ENSRNOG00000007939	protein_coding	protein_coding	KNOWN	KNOWN	7	nicotinate phosphoribosyltransferase [Source:RGD Symbol;Acc:1302945]	Naprt	Naprt-201	315085	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
5664	ENSRNOT00000025193	0.124760953145166	0.33622019576409	0.115785197348666	0.0754255197636687	6.46388221431778	0.00818998786665599	0.00163228443323576	0.00331235630244725	0.0211237516932425	0.0211237516932425	ENSRNOG00000018655	Adsl	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000025193	ENSRNOT00000025193	0.33622019576409	0.16704273002327	6.46388221431778	ENSRNOG00000018655	protein_coding	protein_coding	KNOWN	KNOWN	7	adenylosuccinate lyase [Source:RGD Symbol;Acc:1307617]	Adsl	Adsl-201	315150	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1390	ENSRNOT00000068020	0.000688479955734691	0.00756040147074412	-0.257453080651348	0.0758525396204129	6.43402801472387	0.0293531264481885	0.00178873238116571	0.0107233063170734	0.0212256986862995	0.0212256986862995	ENSRNOG00000008064	Naga	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000068020	ENSRNOT00000068020	0.00756040147074412	-0.371426282717286	6.43402801472387	ENSRNOG00000008064	protein_coding	protein_coding	KNOWN	KNOWN	7	N-acetyl galactosaminidase, alpha [Source:RGD Symbol;Acc:1306025]	Naga	Naga-201	315165	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
7656	ENSRNOT00000013994	0.259786792475062	0.517808411358979	0.0923227273624005	0.0819266310222767	5.89002628793537	0.0173115278723257	0.00265320281473133	0.0134595810520084	0.0241946886679097	0.0241946886679097	ENSRNOG00000010539	Mcat	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000013994	ENSRNOT00000013994	0.517808411358979	0.133193540927079	5.89002628793537	ENSRNOG00000010539	protein_coding	protein_coding	KNOWN	KNOWN	7	malonyl CoA:ACP acyltransferase (mitochondrial) [Source:RGD Symbol;Acc:1306698]	Mcat	Mcat-201	315173	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
3762	ENSRNOT00000065848	0.0385184248915684	0.156269784805348	0.176587452666418	0.0853370176247833	5.70665419444476	0.0188767863005253	0.00321456421079101	0.00810109869999642	0.0259150620975793	0.0259150620975793	ENSRNOG00000004591	Alg12	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000065848	ENSRNOT00000065848	0.156269784805348	0.254761842245056	5.70665419444476	ENSRNOG00000004591	protein_coding	protein_coding	KNOWN	KNOWN	7	asparagine-linked glycosylation 12, alpha-1,6-mannosyltransferase [Source:RGD Symbol;Acc:1304826]	Alg12	Alg12-201	315212	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
825	ENSRNOT00000040541	3.44873924418067e-05	0.000637785065118772	-0.611974566735678	0.147762421669958	7.2168427707291	0.181382702917361	0.000851441111950758	0.0864834919191305	0.0204698678602533	0.0864834919191305	ENSRNOG00000032394	Tymp	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000040541	ENSRNOT00000040541	0.000637785065118772	-0.882892672579735	7.2168427707291	ENSRNOG00000032394	protein_coding	protein_coding	KNOWN	KNOWN	7	thymidine phosphorylase [Source:RGD Symbol;Acc:1305756]	Tymp	Tymp-201	315219	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
602	ENSRNOT00000017783	4.54185483574974e-06	0.00011516091729715	-0.341347943497223	0.0744503298449283	6.61894600457875	0.0341290194554846	0.00144705579452735	0.00182877404212529	0.0207243506615472	0.0207243506615472	ENSRNOG00000012953	Arsa	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000017783	ENSRNOT00000017783	0.00011516091729715	-0.49246098530109	6.61894600457875	ENSRNOG00000012953	protein_coding	protein_coding	KNOWN	KNOWN	7	arylsulfatase A [Source:RGD Symbol;Acc:1310381]	Arsa	Arsa-201	315222	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
3116	ENSRNOT00000074212	0.0210294238993563	0.103014482156539	-0.174971505095153	0.075828757166892	6.99109463309792	0.0296306755690453	0.00201616958663839	0.0209838320672635	0.0204161185581806	0.0209838320672635	ENSRNOG00000010588	Tenc1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000074212	ENSRNOT00000074212	0.103014482156539	-0.252430522697655	6.99109463309792	ENSRNOG00000010588	protein_coding	protein_coding	KNOWN	KNOWN	7	tensin 2 [Source:RGD Symbol;Acc:1310917]	Tns2	Tns2-201	315326	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
4957	ENSRNOT00000008566	0.0873368144516025	0.268827139667628	0.126093963235278	0.0737557013688619	6.73729309917951	0.0160141279937417	0.00121539749321318	0.0113998289102587	0.0205442164444377	0.0205442164444377	ENSRNOG00000005923	Mtmr2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000008566	ENSRNOT00000008566	0.268827139667628	0.181915135445571	6.73729309917951	ENSRNOG00000005923	protein_coding	protein_coding	KNOWN	KNOWN	8	myotubularin related protein 2 [Source:RGD Symbol;Acc:1311865]	Mtmr2	Mtmr2-201	315422	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
14919	ENSRNOT00000015383	0.962848320204115	0.984982022625535	0.00788004903189687	0.169173955632001	3.60878468133546	0.100029268097676	0.0293929513229991	0.0777635230180125	0.0850863577337143	0.0850863577337143	ENSRNOG00000011455	Slc36a4	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000015383	ENSRNOT00000015383	0.984982022625535	0.0113685076602796	3.60878468133546	ENSRNOG00000011455	protein_coding	protein_coding	KNOWN	KNOWN	8	solute carrier family 36 (proton/amino acid symporter), member 4 [Source:RGD Symbol;Acc:1311528]	Slc36a4	Slc36a4-201	315439	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
10936	ENSRNOT00000015670	0.542293931581466	0.756909401301172	-0.062391534514838	0.102390678643709	5.07277445567754	0.0192740964823647	0.00624791725077555	0.0132906993862964	0.0356874870417018	0.0356874870417018	ENSRNOG00000011567	Rpusd4	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000015670	ENSRNOT00000015670	0.756909401301172	-0.0900119574380094	5.07277445567754	ENSRNOG00000011567	protein_coding	protein_coding	KNOWN	KNOWN	8	RNA pseudouridylate synthase domain containing 4 [Source:RGD Symbol;Acc:1311268]	Rpusd4	Rpusd4-201	315550	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
13436	ENSRNOT00000059191	0.804237490776047	0.913519947849797	-0.131520916112539	0.530611326701931	2.19080077243902	1.05572668579105	0.587279405340973	0.538914114756562	0.267321744904864	0.538914114756562	ENSRNOG00000038746	Bco2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000059191	ENSRNOT00000059191	0.913519947849797	-0.189744573448733	2.19080077243902	ENSRNOG00000038746	protein_coding	protein_coding	KNOWN	KNOWN	8	beta-carotene oxygenase 2 [Source:RGD Symbol;Acc:1309022]	Bco2	Bco2-201	315644	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
